,Emotions,Path
612,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_get_happy.wav
613,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_gas_happy.wav
614,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_chat_happy.wav
615,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_gin_happy.wav
616,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_bar_happy.wav
617,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_came_happy.wav
618,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_chief_happy.wav
619,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_bean_happy.wav
620,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_five_happy.wav
621,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_book_happy.wav
622,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_burn_happy.wav
623,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_dodge_happy.wav
624,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_check_happy.wav
625,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_dog_happy.wav
626,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_dime_happy.wav
627,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_cause_happy.wav
628,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_gap_happy.wav
629,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_beg_happy.wav
630,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_fail_happy.wav
631,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_fall_happy.wav
632,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_good_happy.wav
633,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_doll_happy.wav
634,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_fat_happy.wav
635,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_dab_happy.wav
636,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_chalk_happy.wav
637,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_death_happy.wav
638,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_cab_happy.wav
639,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_bite_happy.wav
640,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_cheek_happy.wav
641,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_ditch_happy.wav
642,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_cool_happy.wav
643,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_bath_happy.wav
644,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_gaze_happy.wav
645,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_bone_happy.wav
646,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_chair_happy.wav
647,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_bought_happy.wav
648,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_chain_happy.wav
649,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_door_happy.wav
650,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_food_happy.wav
651,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_boat_happy.wav
652,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_hit_happy.wav
653,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_lid_happy.wav
654,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_mob_happy.wav
655,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_kick_happy.wav
656,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_size_happy.wav
657,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_third_happy.wav
658,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_search_happy.wav
659,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_raid_happy.wav
660,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_shirt_happy.wav
661,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_sail_happy.wav
662,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_road_happy.wav
663,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_mop_happy.wav
664,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_gun_happy.wav
665,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_puff_happy.wav
666,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_hate_happy.wav
667,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_judge_happy.wav
668,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_peg_happy.wav
669,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_room_happy.wav
670,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_nag_happy.wav
671,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_mill_happy.wav
672,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_goose_happy.wav
673,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_haze_happy.wav
674,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_hurl_happy.wav
675,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_sheep_happy.wav
676,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_rough_happy.wav
677,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_wife_happy.wav
678,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_neat_happy.wav
679,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_luck_happy.wav
680,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_numb_happy.wav
681,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_love_happy.wav
682,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_king_happy.wav
683,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_lean_happy.wav
684,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_kite_happy.wav
685,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_juice_happy.wav
686,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_have_happy.wav
687,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_sure_happy.wav
688,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_such_happy.wav
689,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_time_happy.wav
690,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_witch_happy.wav
691,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_thought_happy.wav
692,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_hash_happy.wav
693,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_vine_happy.wav
694,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_wash_happy.wav
695,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_mess_happy.wav
696,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_whip_happy.wav
697,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_tough_happy.wav
698,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_loaf_happy.wav
699,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_youth_happy.wav
700,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_live_happy.wav
701,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_yes_happy.wav
702,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_soap_happy.wav
703,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_rose_happy.wav
704,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_week_happy.wav
705,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_kill_happy.wav
706,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_when_happy.wav
707,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_read_happy.wav
708,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_half_happy.wav
709,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_turn_happy.wav
710,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_home_happy.wav
711,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_pad_happy.wav
712,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_sell_happy.wav
713,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_hire_happy.wav
714,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_knock_happy.wav
715,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_life_happy.wav
716,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_thumb_happy.wav
717,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_page_happy.wav
718,happy,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/YAF_happy/YAF_shawl_happy.wav
